ID,Time,Date,Place,Country,Continent,Latitude,Longitude,Depth,Mag,Type
iscgem913794,1916-04-24 08:02:10.940000+00:00,1916-04-24,"6 km WNW of Siquirres, Costa Rica",Costa Rica,North America,10.11,-83.564,15.0,7.14,earthquake
iscgem913790,1916-04-21 11:31:20.170000+00:00,1916-04-21,"208 km SE of Katsuura, Japan",Japan,Asia,33.7,141.759,15.0,7.01,earthquake
iscgem913783,1916-04-07 09:26:07.800000+00:00,1916-04-07,South Indian Ocean,Indian Ocean,Indian Ocean,-31.851,54.766,10.0,7.15,earthquake
iscgem913768,1916-02-27 20:21:02.640000+00:00,1916-02-27,"204 km WSW of Sámara, Costa Rica",Costa Rica,North America,9.451,-87.336,15.0,7.26,earthquake
iscgem913761,1916-02-06 21:51:35.740000+00:00,1916-02-06,"Rat Islands, Aleutian Islands, Alaska",Alaska,North America,50.785,179.032,15.0,7.05,earthquake
iscgem913758,1916-02-01 07:36:31.910000+00:00,1916-02-01,"152 km ESE of Koshima, Japan",Japan,Asia,29.51,131.875,15.0,7.41,earthquake
iscgem913750,1916-01-13 08:20:47.050000+00:00,1916-01-13,"36 km NNE of Nabire, Indonesia",Indonesia,Asia,-3.076,135.676,25.0,7.66,earthquake
iscgem913746,1916-01-01 13:20:48.920000+00:00,1916-01-01,"60 km SE of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-4.756,152.626,35.0,7.96,earthquake
iscgem913949,1915-11-01 07:23:53.600000+00:00,1915-11-01,"119 km SE of Kamaishi, Japan",Japan,Asia,38.66,143.004,30.0,7.6,earthquake
iscgem913939,1915-09-07 01:20:49.100000+00:00,1915-09-07,"12 km NW of Chalatenango, El Salvador",El Salvador,North America,14.126,-89.007,15.0,7.7,earthquake
iscgem913925,1915-07-31 01:31:31.990000+00:00,1915-07-31,"233 km SE of Atlasovo, Russia",Russia,Asia,54.05,162.089,20.0,7.34,earthquake
iscgem913898,1915-05-01 05:00:10.260000+00:00,1915-05-01,"266 km SSW of Severo-Kuril’sk, Russia",Russia,Asia,48.392,155.0,30.0,7.83,earthquake
iscgem913884,1915-02-28 18:59:11.100000+00:00,1915-02-28,"98 km SSW of Ishigaki, Japan",Japan,Asia,23.582,123.668,20.0,7.21,earthquake
iscgem914014,1914-10-23 06:18:45.560000+00:00,1914-10-23,"273 km N of Tobelo, Indonesia",Indonesia,Asia,4.206,128.022,35.0,7.48,earthquake
iscgem914008,1914-10-03 22:07:06.510000+00:00,1914-10-03,"15 km WSW of Burdur, Turkey",Turkey,Europe,37.666,30.125,15.0,7.06,earthquake
iscgem914007,1914-10-03 17:22:09.940000+00:00,1914-10-03,"92 km E of Beauséjour, Guadeloupe",Guadeloupe,North America,16.275,-60.212,15.0,7.04,earthquake
iscgem914001,1914-08-04 22:41:43.520000+00:00,1914-08-04,"160 km WNW of Hami, China",China,Asia,43.227,91.616,15.0,7.42,earthquake
iscgem913990,1914-06-25 19:07:25.040000+00:00,1914-06-25,"73 km WSW of Bengkulu, Indonesia",Indonesia,Asia,-4.012,101.638,35.0,7.55,earthquake
iscgem913984,1914-05-26 14:22:46.630000+00:00,1914-05-26,"130 km SE of Biak, Indonesia",Indonesia,Asia,-1.98,136.944,15.0,8.15,earthquake
iscgem913978,1914-04-11 16:30:18.700000+00:00,1914-04-11,"128 km SE of Kirakira, Solomon Islands",Solomon Islands,Oceania,-11.3,162.725,15.0,7.29,earthquake
iscgem913977,1914-03-30 00:41:04.400000+00:00,1914-03-30,"127 km SW of La Esperanza (El Zapotal), Mexico",Mexico,North America,14.608,-93.976,15.0,7.2,earthquake
iscgem913972,1914-03-14 20:00:06.550000+00:00,1914-03-14,"13 km ESE of Yokote, Japan",Japan,Asia,39.284,140.698,15.0,7.04,earthquake
iscgem913964,1914-01-30 03:36:06.550000+00:00,1914-01-30,"103 km NW of Constitución, Chile",Chile,South America,-34.763,-73.309,15.0,7.69,earthquake
iscgem914088,1913-08-06 22:14:36.950000+00:00,1913-08-06,"37 km SSW of Atico, Peru",Peru,South America,-16.534,-73.738,25.0,7.73,earthquake
iscgem914087,1913-08-01 17:11:03.940000+00:00,1913-08-01,"285 km S of Severo-Kuril’sk, Russia",Russia,Asia,48.108,156.059,15.0,7.03,earthquake
iscgem914078,1913-06-26 04:57:18.290000+00:00,1913-06-26,"111 km SSE of Pangai, Tonga",Tonga,Oceania,-20.68,-173.808,25.0,7.79,earthquake
ushis549,1913-06-22 13:49:52+00:00,1913-06-22,south of the Aleutian Islands,Aleutian Islands,North America,48.0,-178.0,20.0,7.2,earthquake
iscgem914073,1913-05-30 11:47:12.250000+00:00,1913-05-30,"97 km SW of Rabaul, Papua New Guinea",Papua New Guinea,Oceania,-4.789,151.512,15.0,7.36,earthquake
iscgem914068,1913-05-18 02:08:55.310000+00:00,1913-05-18,"176 km ESE of San Jose Village, Northern Mariana Islands",Mariana Islands,Oceania,14.257,147.09,15.0,7.04,earthquake
iscgem914060,1913-04-25 17:56:33.930000+00:00,1913-04-25,"70 km ENE of La Paz, Philippines",Philippines,Asia,9.265,126.843,15.0,7.19,earthquake
iscgem914053,1913-04-13 06:40:28.640000+00:00,1913-04-13,"29 km ESE of Takanabe, Japan",Japan,Asia,32.033,131.795,35.0,7.21,earthquake
iscgem914043,1913-03-14 08:45:05.370000+00:00,1913-03-14,"47 km ESE of Kalbay, Philippines",Philippines,Asia,5.544,125.891,15.0,7.88,earthquake
iscgem914029,1913-01-11 13:16:58.990000+00:00,1913-01-11,"156 km NW of Gorontalo, Indonesia",Indonesia,Asia,1.373,121.928,35.0,7.11,earthquake
iscgem16958217,1912-11-07 07:40:21.500000+00:00,1912-11-07,"4 km ENE of Karluk, Alaska",Alaska,North America,57.592,-154.389,35.0,7.08,earthquake
iscgem16958211,1912-09-29 20:51:23.750000+00:00,1912-09-29,"245 km E of Melekeok Village, Palau",Palau,Oceania,7.301,136.855,15.0,7.64,earthquake
iscgem16958206,1912-08-17 19:11:56.320000+00:00,1912-08-17,"210 km SSE of Sarangani, Philippines",Philippines,Asia,3.568,125.973,35.0,7.49,earthquake
iscgem16958205,1912-08-09 01:29:02.060000+00:00,1912-08-09,"25 km SE of Malkara, Turkey",Turkey,Europe,40.73,27.121,15.0,7.23,earthquake
iscgem16958199,1912-07-07 07:57:39.750000+00:00,1912-07-07,"46 km ESE of Denali Park, Alaska",Alaska,North America,63.604,-148.03,10.0,7.27,earthquake
ushis535,1912-07-07 07:57:00+00:00,1912-07-07,"26 km W of Paxson, Alaska",Alaska,North America,63.07,-146.14,20.0,7.2,earthquake
iscgem16958191,1912-05-23 02:24:03.980000+00:00,1912-05-23,"32 km NW of Taunggyi, Myanmar",Myanmar,Asia,21.031,96.859,15.0,7.88,earthquake
iscgem16958175,1911-12-16 19:14:27.110000+00:00,1911-12-16,"25 km S of Tetitlán, Mexico",Mexico,North America,16.932,-100.665,30.0,7.51,earthquake
ushis523,1911-09-17 03:26:00+00:00,1911-09-17,"253 km WSW of Adak, Alaska",Alaska,North America,51.0,180.0,20.0,7.1,earthquake
iscgem16958156,1911-08-16 22:41:17.170000+00:00,1911-08-16,"State of Yap, Federated States of Micronesia",Federated States of Micronesia,Oceania,7.273,137.021,15.0,7.83,earthquake
iscgem16958154,1911-07-12 04:07:38.110000+00:00,1911-07-12,"74 km ENE of Barcelona, Philippines",Philippines,Asia,8.488,127.029,15.0,7.7,earthquake
iscgem16958149,1911-06-15 14:25:58.280000+00:00,1911-06-15,"108 km NW of Naze, Japan",Japan,Asia,29.141,128.803,150.0,7.9,earthquake
iscgem16958148,1911-06-07 11:02:49.320000+00:00,1911-06-07,"19 km W of Arteaga, Mexico",Mexico,North America,18.362,-102.471,30.0,7.6,earthquake
iscgem16958143,1911-04-28 09:52:14.960000+00:00,1911-04-28,"128 km SSW of Tarauacá, Brazil",Brazil,South America,-9.207,-71.267,560.0,7.38,earthquake
iscgem16958134,1911-02-18 18:41:09.430000+00:00,1911-02-18,"120 km W of Murghob, Tajikistan",Tajikistan,Asia,38.289,72.596,15.0,7.23,earthquake
iscgem16958130,1911-01-03 23:25:49.300000+00:00,1911-01-03,"The 1911 Kemin Earthquake, Kyrgyzstan",Kyrgyzstan,Asia,42.919,76.808,20.0,8.02,earthquake
iscgem16958127,1910-12-16 14:44:55.850000+00:00,1910-12-16,"101 km SE of Sarangani, Philippines",Philippines,Asia,4.668,126.017,15.0,7.61,earthquake
iscgem16958123,1910-12-10 09:26:46.780000+00:00,1910-12-10,"47 km ESE of Kirakira, Solomon Islands",Solomon Islands,Oceania,-10.68,162.292,35.0,7.46,earthquake
iscgem914215,1910-11-26 04:41:19.090000+00:00,1910-11-26,"56 km N of Port-Olry, Vanuatu",Vanuatu,Oceania,-14.532,167.057,35.0,7.18,earthquake
iscgem914214,1910-11-15 14:21:32.450000+00:00,1910-11-15,South Sandwich Islands region,South Sandwich Islands,Antarctica,-59.11,-23.942,15.0,7.22,earthquake
iscgem16958113,1910-11-09 06:01:59.950000+00:00,1910-11-09,"47 km WSW of Norsup, Vanuatu",Vanuatu,Oceania,-16.273,167.013,20.0,7.41,earthquake
iscgem16958107,1910-09-09 01:13:16.980000+00:00,1910-09-09,"101 km S of Adak, Alaska",Alaska,North America,50.978,-176.351,35.0,7.02,earthquake
iscgem16958094,1910-06-29 10:45:14.860000+00:00,1910-06-29,"the Pacific Ocean, southeast of New Zealand and east of Easter Island",Pacific Ocean,Pacific Ocean,-30.907,-177.099,35.0,7.1,earthquake
iscgem16958089,1910-06-16 06:30:42.940000+00:00,1910-06-16,"28 km ESE of Isangel, Vanuatu",Vanuatu,Oceania,-19.601,169.547,100.0,7.84,earthquake
iscgem16958084,1910-05-22 06:24:02.100000+00:00,1910-05-22,"268 km SE of Kuril’sk, Russia",Russia,Asia,43.418,150.109,15.0,7.15,earthquake
iscgem16958079,1910-04-12 00:22:24.800000+00:00,1910-04-12,"163 km NW of Hirara, Japan",Japan,Asia,25.967,124.304,235.0,8.1,earthquake
iscgemsup16958078,1910-03-31 18:23:02.010000+00:00,1910-03-31,Drake Passage,Drake Passage,Antarctica,-58.317,-65.477,10.0,7.11,earthquake
iscgem16958060,1909-12-09 23:28:45.020000+00:00,1909-12-09,"98 km SSE of Inarajan Village, Guam",Guam,Oceania,12.408,144.951,15.0,7.01,earthquake
iscgemsup16958062,1909-12-09 15:34:08.240000+00:00,1909-12-09,"84 km SE of Honiara, Solomon Islands",Solomon Islands,Oceania,-9.986,160.485,35.0,7.04,earthquake
iscgem16958056,1909-10-31 10:23:21.770000+00:00,1909-10-31,"66 km SSW of Nuxco, Mexico",Mexico,North America,16.643,-100.966,10.0,7.07,earthquake
iscgem16958054,1909-10-20 23:41:39.660000+00:00,1909-10-20,"58 km SW of Bhag, Pakistan",Pakistan,Asia,28.668,67.404,15.0,7.16,earthquake
iscgem16958045,1909-07-30 10:51:51.970000+00:00,1909-07-30,"27 km SSE of San Andrés Playa Encantada (El Podrido), Mexico",Mexico,North America,16.463,-99.529,20.0,7.5,earthquake
iscgem16958043,1909-07-07 21:37:51.420000+00:00,1909-07-07,"52 km ESE of Farkh?r, Afghanistan",Afghanistan,Asia,36.324,70.357,200.0,7.7,earthquake
iscgem16958039,1909-06-08 05:46:37.330000+00:00,1909-06-08,"50 km WNW of Diego de Almagro, Chile",Chile,South America,-26.154,-70.502,35.0,7.48,earthquake
iscgem16958038,1909-06-03 18:40:43.650000+00:00,1909-06-03,"76 km SSW of Sungai Penuh, Indonesia",Indonesia,Asia,-2.713,101.188,35.0,7.58,earthquake
iscgem16958028,1909-04-27 12:42:53.920000+00:00,1909-04-27,"65 km ENE of Wewak, Papua New Guinea",Papua New Guinea,Oceania,-3.315,144.171,15.0,7.06,earthquake
iscgemsup16958020,1909-04-10 19:34:51.730000+00:00,1909-04-10,"167 km WSW of Attu Station, Alaska",Alaska,North America,52.244,170.919,35.0,7.01,earthquake
iscgem16958018,1909-03-13 14:28:59.850000+00:00,1909-03-13,"150 km ESE of Hasaki, Japan",Japan,Asia,35.267,142.387,15.0,7.11,earthquake
iscgem609601749,1909-03-12 23:18:38.820000+00:00,1909-03-12,"82 km ENE of Hasaki, Japan",Japan,Asia,35.897,141.719,15.0,7.03,earthquake
iscgem16958011,1909-01-23 02:48:29.100000+00:00,1909-01-23,"43 km NW of Del?j?n, Iran",Iran,Asia,34.306,50.396,15.0,7.3,earthquake
iscgem16958009,1908-12-28 04:20:27.550000+00:00,1908-12-28,"7 km SE of Alì Terme, Italy",Italy,Europe,37.965,15.487,15.0,7.09,earthquake
iscgem16958007,1908-12-12 12:54:55.960000+00:00,1908-12-12,"64 km NNE of Sarupathar, India",India,Asia,26.72,97.117,15.0,7.18,earthquake
iscgem16958006,1908-11-06 07:09:30.430000+00:00,1908-11-06,"159 km ENE of Kuril’sk, Russia",Russia,Asia,45.599,149.844,15.0,7.23,earthquake
iscgem16957997,1908-08-20 09:53:25.320000+00:00,1908-08-20,"246 km NNW of Rikaze, China",China,Asia,31.209,87.679,15.0,7.04,earthquake
iscgemsup16957996,1908-08-17 10:38:54.490000+00:00,1908-08-17,Falkland Islands region,Falkland Islands,South America,-53.96,-56.837,10.0,7.42,earthquake
iscgem16957992,1908-05-05 06:17:47.170000+00:00,1908-05-05,"108 km SE of Tondano, Indonesia",Indonesia,Asia,0.513,125.487,35.0,7.26,earthquake
iscgem16957988,1908-03-27 03:47:23.710000+00:00,1908-03-27,"15 km SSW of Colonia Luces en el Mar, Mexico",Mexico,North America,16.79,-100.054,25.0,7.18,earthquake
iscgem16957987,1908-03-26 23:03:30.300000+00:00,1908-03-26,"6 km S of Copala, Mexico",Mexico,North America,16.546,-98.986,25.0,7.46,earthquake
iscgemsup16957985,1908-03-05 02:17:38.990000+00:00,1908-03-05,"5 km N of Capoocan, Philippines",Philippines,Asia,11.343,124.647,15.0,7.11,earthquake
iscgem16957982,1908-01-11 03:34:36.180000+00:00,1908-01-11,"108 km E of Hengchun, Taiwan",Taiwan,Asia,22.074,121.788,15.0,7.22,earthquake
iscgem16957981,1907-12-30 05:26:55.740000+00:00,1907-12-30,"92 km SW of San Juan del Sur, Nicaragua",Nicaragua,North America,10.679,-86.49,35.0,7.29,earthquake
iscgem16957975,1907-10-21 04:23:54.270000+00:00,1907-10-21,"45 km SE of Panjakent, Tajikistan",Tajikistan,Asia,39.216,67.999,20.0,7.44,earthquake
iscgem914271,1907-10-16 13:57:22.760000+00:00,1907-10-16,"69 km SSW of La Libertad, Mexico",Mexico,North America,29.379,-113.059,15.0,7.44,earthquake
iscgem16957972,1907-10-11 14:27:45.660000+00:00,1907-10-11,"157 km E of Lakatoro, Vanuatu",Vanuatu,Oceania,-16.149,168.892,15.0,7.1,earthquake
iscgem16957971,1907-09-02 16:01:30.840000+00:00,1907-09-02,"151 km S of Attu Station, Alaska",Alaska,North America,51.505,172.814,15.0,7.37,earthquake
ushis467,1907-09-02 16:01:00+00:00,1907-09-02,"235 km W of Attu Station, Alaska",Alaska,North America,52.59,169.73,20.0,7.4,earthquake
iscgem16957968,1907-07-20 13:38:22.960000+00:00,1907-07-20,"10 km W of Bigaan, Philippines",Philippines,Asia,8.316,126.188,35.0,7.06,earthquake
iscgem610548690,1907-07-01 13:08:48.750000+00:00,1907-07-01,"116 km SW of Corinto, Nicaragua",Nicaragua,North America,11.663,-87.847,15.0,7.17,earthquake
iscgem914265,1907-05-25 14:02:06.980000+00:00,1907-05-25,Sea of Okhotsk,Sea of Okhotsk,Asia,51.086,150.453,550.0,7.65,earthquake
iscgemsup16957957,1907-05-07 10:16:49.020000+00:00,1907-05-07,"49 km NNE of Angoram, Papua New Guinea",Papua New Guinea,Oceania,-3.648,144.242,30.0,7.26,earthquake
iscgemsup16957952,1907-04-18 23:52:34.580000+00:00,1907-04-18,"70 km NE of Sabang Indan, Philippines",Philippines,Asia,14.67,123.382,15.0,7.44,earthquake
iscgem16957953,1907-04-18 20:59:53.520000+00:00,1907-04-18,"7 km N of Luklukan, Philippines",Philippines,Asia,14.39,122.72,15.0,7.52,earthquake
iscgem16957951,1907-04-15 06:08:25.350000+00:00,1907-04-15,"2 km NW of Teojomulco, Mexico",Mexico,North America,16.606,-97.246,30.0,7.8,earthquake
iscgem16957943,1907-01-04 05:19:13.180000+00:00,1907-01-04,"97 km WNW of Sinabang, Indonesia",Indonesia,Asia,2.681,95.53,25.0,8.2,earthquake
iscgem16957942,1907-01-02 11:56:08.850000+00:00,1907-01-02,"85 km ESE of Neiafu, Tonga",Tonga,Oceania,-19.071,-173.306,30.0,7.3,earthquake
ushis464,1906-12-23 17:22:00+00:00,1906-12-23,"19 km ESE of Akhiok, Alaska",Alaska,North America,56.85,-153.9,20.0,7.3,earthquake
iscgem16957938,1906-12-23 17:21:32.530000+00:00,1906-12-23,"153 km SE of Halibut Cove, Alaska",Alaska,North America,58.556,-149.472,15.0,7.03,earthquake
iscgem16957935,1906-12-22 18:21:12.800000+00:00,1906-12-22,"95 km WSW of Shihezi, China",China,Asia,43.988,84.93,15.0,7.95,earthquake
iscgem16957934,1906-12-19 01:14:38.660000+00:00,1906-12-19,"108 km SE of Neiafu, Tonga",Tonga,Oceania,-19.229,-173.156,35.0,7.23,earthquake
iscgem16957931,1906-11-19 07:18:24.330000+00:00,1906-11-19,northwest of Australia,Australia,Oceania,-21.244,108.498,10.0,7.37,earthquake
iscgem16957930,1906-11-14 17:37:28.860000+00:00,1906-11-14,southeast of the Loyalty Islands,Loyalty Islands,Oceania,-22.539,171.614,35.0,7.21,earthquake
iscgem16957929,1906-10-24 14:43:18.520000+00:00,1906-10-24,"24 km SSW of Tirmiz, Uzbekistan",Uzbekistan,Asia,37.032,67.132,35.0,7.1,earthquake
iscgem16957924,1906-10-02 01:51:51.820000+00:00,1906-10-02,"38 km NW of Finschhafen, Papua New Guinea",Papua New Guinea,Oceania,-6.321,147.589,35.0,7.63,earthquake
iscgem16957920,1906-09-14 16:04:43.670000+00:00,1906-09-14,"57 km NNE of Lae, Papua New Guinea",Papua New Guinea,Oceania,-6.252,147.216,35.0,8.0,earthquake
iscgem16957919,1906-09-07 18:52:28.120000+00:00,1906-09-07,"190 km SE of Hasaki, Japan",Japan,Asia,34.745,142.542,15.0,7.29,earthquake
iscgem16957916,1906-08-26 06:01:09.800000+00:00,1906-08-26,"132 km NNE of Wewak, Papua New Guinea",Papua New Guinea,Oceania,-2.489,144.187,15.0,7.13,earthquake
iscgemsup16957911,1906-08-17 00:40:04.250000+00:00,1906-08-17,"16 km WNW of La Ligua, Chile",Chile,South America,-32.4,-71.4,35.0,8.2,earthquake
iscgem16957912,1906-08-17 00:11:10.500000+00:00,1906-08-17,"Rat Islands, Aleutian Islands, Alaska",Alaska,North America,51.853,178.18,110.0,8.3,earthquake
iscgem16957908,1906-06-19 11:22:36.500000+00:00,1906-06-19,"71 km NE of San Vicente, Philippines",Philippines,Asia,19.008,122.582,15.0,7.09,earthquake
iscgem16957907,1906-06-01 04:30:50.580000+00:00,1906-06-01,"230 km W of Abepura, Indonesia",Indonesia,Asia,-2.495,138.56,35.0,7.84,earthquake
official19060418131226300_12,1906-04-18 13:12:26.300000+00:00,1906-04-18,The 1906 San Francisco Earthquake,United States,North America,37.75,-122.55,11.0,7.9,earthquake
iscgemsup610548636,1906-04-14 03:57:36.430000+00:00,1906-04-14,southeast of the Loyalty Islands,Loyalty Islands,Oceania,-22.291,171.324,35.0,7.12,earthquake
iscgem16957902,1906-04-10 21:22:53.950000+00:00,1906-04-10,"61 km NNW of La Paz, Mexico",Mexico,North America,24.684,-110.436,15.0,7.29,earthquake
iscgem16957885,1906-02-19 01:59:55.630000+00:00,1906-02-19,"41 km ESE of Malango, Solomon Islands",Solomon Islands,Oceania,-9.899,160.04,15.0,7.3,earthquake
official19060131153610_30,1906-01-31 15:36:10+00:00,1906-01-31,1906 Ecuador-Colombia Earthquake,Ecuador,South America,0.955,-79.369,20.0,8.8,earthquake
iscgem16957883,1906-01-21 13:49:33.570000+00:00,1906-01-21,"50 km SSW of ?yama, Japan",Japan,Asia,34.175,138.025,300.0,7.4,earthquake
iscgem16957878,1905-11-08 22:06:11.840000+00:00,1905-11-08,Aegean Sea,Aegean Sea,Europe,40.092,24.627,15.0,7.24,earthquake
iscgem16957874,1905-09-29 11:52:08.890000+00:00,1905-09-29,"58 km ENE of Lospalos, Timor Leste",Timor Leste,Asia,-8.277,127.465,35.0,7.16,earthquake
iscgem16957872,1905-09-15 06:02:20.960000+00:00,1905-09-15,"off the east coast of the Kamchatka Peninsula, Russia",Russia,Asia,55.751,163.952,15.0,7.84,earthquake
ushis441,1905-09-15 06:02:00+00:00,1905-09-15,"188 km E of Atka, Alaska",Alaska,North America,52.06,-171.45,20.0,7.4,earthquake
iscgem16957871,1905-09-08 01:43:02.410000+00:00,1905-09-08,"5 km W of San Nicolò, Italy",Italy,Europe,38.636,15.784,15.0,7.19,earthquake
iscgem16957865,1905-07-23 02:46:24.010000+00:00,1905-07-23,"121 km WNW of Tosontsengel, Mongolia",Mongolia,Asia,49.292,96.843,15.0,8.33,earthquake
iscgem16957859,1905-07-09 09:40:39.790000+00:00,1905-07-09,"106 km N of Tosontsengel, Mongolia",Mongolia,Asia,49.709,98.483,15.0,7.95,earthquake
iscgem914292,1905-07-06 16:20:46.930000+00:00,1905-07-06,"217 km ESE of Kamaishi, Japan",Japan,Asia,38.417,144.119,15.0,7.67,earthquake
iscgem16957851,1905-05-18 13:45:27.220000+00:00,1905-05-18,"99 km WNW of Kavieng, Papua New Guinea",Papua New Guinea,Oceania,-2.282,149.949,15.0,7.15,earthquake
iscgem16957848,1905-04-04 00:49:59.230000+00:00,1905-04-04,"10 km WNW of Kyelang, India",India,Asia,32.597,76.916,20.0,7.9,earthquake
iscgem16957847,1905-03-22 03:38:44.300000+00:00,1905-03-22,"238 km WSW of Adak, Alaska",Alaska,North America,51.145,-179.859,35.0,7.18,earthquake
iscgemsup16957844,1905-03-18 23:57:40.240000+00:00,1905-03-18,south of Tonga,Tonga,Oceania,-24.363,-173.399,15.0,7.36,earthquake
iscgem16957840,1905-03-04 23:17:22.030000+00:00,1905-03-04,"152 km NW of Kimbe, Papua New Guinea",Papua New Guinea,Oceania,-4.635,149.105,15.0,7.01,earthquake
iscgem16957838,1905-02-19 04:34:55.800000+00:00,1905-02-19,"207 km E of Sola, Vanuatu",Vanuatu,Oceania,-14.123,169.457,15.0,7.33,earthquake
iscgem16957836,1905-02-17 11:41:07.820000+00:00,1905-02-17,"62 km S of Bhamo, Myanmar",Myanmar,Asia,23.689,97.17,15.0,7.26,earthquake
iscgem16957835,1905-02-14 08:46:34.490000+00:00,1905-02-14,"5 km WNW of Adak, Alaska",Alaska,North America,51.89,-176.702,35.0,7.59,earthquake
ushis433,1905-02-14 08:46:00+00:00,1905-02-14,"184 km SW of Adak, Alaska",Alaska,North America,50.73,-178.55,20.0,7.3,earthquake
iscgemsup16957833,1905-01-13 13:20:39.320000+00:00,1905-01-13,"177 km SW of Kavieng, Papua New Guinea",Papua New Guinea,Oceania,-3.586,149.551,15.0,7.42,earthquake
iscgem16957832,1904-12-20 05:44:20.440000+00:00,1904-12-20,"53 km SSE of Quepos, Costa Rica",Costa Rica,North America,8.962,-84.042,10.0,7.29,earthquake
iscgem16957826,1904-08-30 11:43:20.850000+00:00,1904-08-30,"150 km WNW of Kangding, China",China,Asia,30.684,100.608,15.0,7.09,earthquake
ushis431,1904-08-27 21:56:00+00:00,1904-08-27,"21 km S of Ester, Alaska",Alaska,North America,64.66,-148.08,20.0,7.3,earthquake
iscgem16957819,1904-06-25 21:00:38.720000+00:00,1904-06-25,"115 km ESE of Petropavlovsk-Kamchatsky, Russia",Russia,Asia,52.763,160.277,30.0,7.7,earthquake
iscgem16957820,1904-06-25 14:45:39.140000+00:00,1904-06-25,"274 km SE of Petropavlovsk-Kamchatsky, Russia",Russia,Asia,51.424,161.638,15.0,7.5,earthquake
iscgem16957813,1904-04-04 10:26:00.880000+00:00,1904-04-04,"7 km SE of Stara Kresna, Bulgaria",Bulgaria,Europe,41.758,23.249,15.0,7.02,earthquake
ushis399,1901-12-31 09:02:30+00:00,1901-12-31,"221 km SW of Nikolski, Alaska",Alaska,North America,51.45,-171.02,20.0,7.1,earthquake
